index,bart_scores,t5_movie_scores,t5_synthetic_scores
820,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.15757575757575756, 'ROUGE-2': 0.024539877300613494, 'ROUGE-L': 0.13333333333333333, 'BLEU': 0.007927712122461157}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.17777777777777776, 'ROUGE-2': 0.015037593984962407, 'ROUGE-L': 0.13333333333333333, 'BLEU': 0.005444424761465487}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.19298245614035087, 'ROUGE-2': 0.0, 'ROUGE-L': 0.15789473684210525, 'BLEU': 0.006241247149360018}"
821,"{'Descriptiveness': 2.0, 'Coherence': 3.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 3.2, 'ROUGE-1': 0.2439024390243902, 'ROUGE-2': 0.04926108374384236, 'ROUGE-L': 0.16585365853658535, 'BLEU': 0.018319337761443896}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.2275449101796407, 'ROUGE-2': 0.048484848484848485, 'ROUGE-L': 0.17964071856287422, 'BLEU': 0.021481248682052458}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.272108843537415, 'ROUGE-2': 0.04137931034482758, 'ROUGE-L': 0.17687074829931976, 'BLEU': 0.01486716668133717}"
822,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.12195121951219512, 'ROUGE-2': 0.01234567901234568, 'ROUGE-L': 0.09756097560975609, 'BLEU': 0.00449332718847453}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.14285714285714285, 'ROUGE-2': 0.014492753623188406, 'ROUGE-L': 0.1142857142857143, 'BLEU': 0.005075061907718428}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 3.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.2368421052631579, 'ROUGE-2': 0.02702702702702703, 'ROUGE-L': 0.15789473684210525, 'BLEU': 0.016737238650345133}"
823,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.30493273542600896, 'ROUGE-2': 0.045248868778280535, 'ROUGE-L': 0.19730941704035873, 'BLEU': 0.02017074862823684}","{'Descriptiveness': 1.0, 'Coherence': 1.0, 'Completeness': 1.0, 'Fluency': 1.0, 'Conciseness': 1.0, 'Overall_Average': 1.0, 'ROUGE-1': 0.36923076923076925, 'ROUGE-2': 0.07253886010362695, 'ROUGE-L': 0.18461538461538463, 'BLEU': 0.02822482216916694}","{'Descriptiveness': 1.0, 'Coherence': 3.0, 'Completeness': 2.0, 'Fluency': 1.0, 'Conciseness': 1.0, 'Overall_Average': 1.6, 'ROUGE-1': 0.1521739130434783, 'ROUGE-2': 0.021978021978021976, 'ROUGE-L': 0.09782608695652173, 'BLEU': 0.013352425106312628}"
824,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.20238095238095236, 'ROUGE-2': 0.03614457831325301, 'ROUGE-L': 0.16666666666666666, 'BLEU': 0.01661923530201941}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.22784810126582275, 'ROUGE-2': 0.03846153846153846, 'ROUGE-L': 0.17721518987341772, 'BLEU': 0.017617863095916224}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.375, 'ROUGE-2': 0.07692307692307691, 'ROUGE-L': 0.22499999999999998, 'BLEU': 0.025414486496346034}"
825,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.42323651452282157, 'ROUGE-2': 0.08368200836820085, 'ROUGE-L': 0.23236514522821577, 'BLEU': 0.019398509799639883}","{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.38596491228070184, 'ROUGE-2': 0.07079646017699115, 'ROUGE-L': 0.2192982456140351, 'BLEU': 0.018036981653617182}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.32085561497326204, 'ROUGE-2': 0.06486486486486487, 'ROUGE-L': 0.21390374331550802, 'BLEU': 0.015046571121614508}"
826,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.22916666666666669, 'ROUGE-2': 0.052631578947368425, 'ROUGE-L': 0.15624999999999997, 'BLEU': 0.01705641581988771}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.28758169934640526, 'ROUGE-2': 0.10596026490066224, 'ROUGE-L': 0.2091503267973856, 'BLEU': 0.012433456443109496}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.26785714285714285, 'ROUGE-2': 0.01818181818181818, 'ROUGE-L': 0.19642857142857142, 'BLEU': 0.015090119848955403}"
827,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2278481012658228, 'ROUGE-2': 0.08974358974358976, 'ROUGE-L': 0.1772151898734177, 'BLEU': 0.01976371286706587}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.25531914893617025, 'ROUGE-2': 0.10071942446043165, 'ROUGE-L': 0.18439716312056736, 'BLEU': 0.01983890328465638}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.32, 'ROUGE-2': 0.0821917808219178, 'ROUGE-L': 0.24, 'BLEU': 0.03465451763389616}"
828,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.2285714285714286, 'ROUGE-2': 0.11560693641618498, 'ROUGE-L': 0.20571428571428574, 'BLEU': 0.02516668653598722}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.28169014084507044, 'ROUGE-2': 0.10000000000000002, 'ROUGE-L': 0.22535211267605632, 'BLEU': 0.02425375155938789}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.47222222222222215, 'ROUGE-2': 0.17142857142857143, 'ROUGE-L': 0.2777777777777778, 'BLEU': 0.05203975706756004}"
829,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.178343949044586, 'ROUGE-2': 0.06451612903225808, 'ROUGE-L': 0.12738853503184713, 'BLEU': 0.015353280673250619}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.16783216783216784, 'ROUGE-2': 0.0425531914893617, 'ROUGE-L': 0.12587412587412586, 'BLEU': 0.0048005867025676125}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.21917808219178078, 'ROUGE-2': 0.028169014084507043, 'ROUGE-L': 0.1917808219178082, 'BLEU': 0.00982476672654997}"
830,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.3389830508474576, 'ROUGE-2': 0.1282051282051282, 'ROUGE-L': 0.23728813559322035, 'BLEU': 0.02818807625370449}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.3553299492385787, 'ROUGE-2': 0.12307692307692307, 'ROUGE-L': 0.2538071065989848, 'BLEU': 0.030161111577853613}","{'Descriptiveness': 2.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.3233532934131737, 'ROUGE-2': 0.0606060606060606, 'ROUGE-L': 0.2155688622754491, 'BLEU': 0.02174267406219625}"
831,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.1958762886597938, 'ROUGE-2': 0.041666666666666664, 'ROUGE-L': 0.13402061855670103, 'BLEU': 0.004985506873563085}","{'Descriptiveness': 2.0, 'Coherence': 1.0, 'Completeness': 3.0, 'Fluency': 3.0, 'Conciseness': 2.0, 'Overall_Average': 2.2, 'ROUGE-1': 0.19161676646706585, 'ROUGE-2': 0.024242424242424242, 'ROUGE-L': 0.11976047904191615, 'BLEU': 0.00521023256877349}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.2173913043478261, 'ROUGE-2': 0.029411764705882356, 'ROUGE-L': 0.18840579710144928, 'BLEU': 0.011847336665820787}"
832,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.12307692307692307, 'ROUGE-2': 0.020725388601036267, 'ROUGE-L': 0.0717948717948718, 'BLEU': 0.007624530909880976}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.18934911242603553, 'ROUGE-2': 0.04790419161676646, 'ROUGE-L': 0.1301775147928994, 'BLEU': 0.01249999454623208}","{'Descriptiveness': 2.0, 'Coherence': 5.0, 'Completeness': 2.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.15730337078651688, 'ROUGE-2': 0.02298850574712644, 'ROUGE-L': 0.11235955056179774, 'BLEU': 0.016539127658509258}"
833,"{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.15568862275449102, 'ROUGE-2': 0.024242424242424246, 'ROUGE-L': 0.13173652694610777, 'BLEU': 0.007823890459832778}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.12578616352201258, 'ROUGE-2': 0.012738853503184712, 'ROUGE-L': 0.10062893081761005, 'BLEU': 0.007853181696132945}","{'Descriptiveness': 1.0, 'Coherence': 1.0, 'Completeness': 1.0, 'Fluency': 1.0, 'Conciseness': 1.0, 'Overall_Average': 1.0, 'ROUGE-1': 0.06666666666666667, 'ROUGE-2': 0.0, 'ROUGE-L': 0.06666666666666667, 'BLEU': 0.004768426274246802}"
834,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.23036649214659688, 'ROUGE-2': 0.04232804232804233, 'ROUGE-L': 0.13612565445026178, 'BLEU': 0.01703401461046051}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.23170731707317072, 'ROUGE-2': 0.07407407407407407, 'ROUGE-L': 0.1951219512195122, 'BLEU': 0.031063130025010897}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.23611111111111108, 'ROUGE-2': 0.014084507042253521, 'ROUGE-L': 0.1388888888888889, 'BLEU': 0.01172123950041007}"
835,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.23589743589743586, 'ROUGE-2': 0.04145077720207254, 'ROUGE-L': 0.17435897435897438, 'BLEU': 0.011136737193898561}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.2395209580838323, 'ROUGE-2': 0.024242424242424242, 'ROUGE-L': 0.16766467065868262, 'BLEU': 0.011468759299121545}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.304, 'ROUGE-2': 0.048780487804878044, 'ROUGE-L': 0.192, 'BLEU': 0.014619707331270748}"
836,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.2210526315789474, 'ROUGE-2': 0.07446808510638298, 'ROUGE-L': 0.16842105263157897, 'BLEU': 0.04123820798061161}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.3151515151515151, 'ROUGE-2': 0.11042944785276074, 'ROUGE-L': 0.19393939393939394, 'BLEU': 0.05067396714163183}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.2698412698412698, 'ROUGE-2': 0.0, 'ROUGE-L': 0.19047619047619047, 'BLEU': 0.00843106192297637}"
837,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.27218934911242604, 'ROUGE-2': 0.05988023952095808, 'ROUGE-L': 0.17751479289940827, 'BLEU': 0.012772392960926384}","{'Descriptiveness': 1.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.2948717948717949, 'ROUGE-2': 0.05194805194805195, 'ROUGE-L': 0.1794871794871795, 'BLEU': 0.014191644295768411}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.3214285714285714, 'ROUGE-2': 0.09090909090909091, 'ROUGE-L': 0.21428571428571427, 'BLEU': 0.02485555255367179}"
838,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.21978021978021978, 'ROUGE-2': 0.04444444444444444, 'ROUGE-L': 0.14285714285714288, 'BLEU': 0.017225368211951628}","{'Descriptiveness': 1.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.0, 'ROUGE-1': 0.28048780487804875, 'ROUGE-2': 0.06172839506172839, 'ROUGE-L': 0.1951219512195122, 'BLEU': 0.02589506456374167}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.19310344827586207, 'ROUGE-2': 0.027972027972027972, 'ROUGE-L': 0.15172413793103448, 'BLEU': 0.01120465030577607}"
839,"{'Descriptiveness': 2.0, 'Coherence': 3.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.1797752808988764, 'ROUGE-2': 0.04545454545454545, 'ROUGE-L': 0.12359550561797752, 'BLEU': 0.01001357621958198}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.17834394904458598, 'ROUGE-2': 0.05161290322580645, 'ROUGE-L': 0.14012738853503184, 'BLEU': 0.01230719601011401}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2105263157894737, 'ROUGE-2': 0.05357142857142857, 'ROUGE-L': 0.15789473684210528, 'BLEU': 0.013533046069282269}"
840,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.24309392265193372, 'ROUGE-2': 0.0558659217877095, 'ROUGE-L': 0.18784530386740333, 'BLEU': 0.01150359734824678}","{'Descriptiveness': 2.0, 'Coherence': 5.0, 'Completeness': 2.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.2992125984251968, 'ROUGE-2': 0.047999999999999994, 'ROUGE-L': 0.1889763779527559, 'BLEU': 0.01512021344177246}","{'Descriptiveness': 2.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 3.0, 'Conciseness': 2.0, 'Overall_Average': 2.6, 'ROUGE-1': 0.28800000000000003, 'ROUGE-2': 0.08130081300813008, 'ROUGE-L': 0.224, 'BLEU': 0.014662920201165273}"
841,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.22485207100591717, 'ROUGE-2': 0.0, 'ROUGE-L': 0.1301775147928994, 'BLEU': 0.005643474631409268}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.25, 'ROUGE-2': 0.012658227848101266, 'ROUGE-L': 0.15, 'BLEU': 0.010540708677897966}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.3461538461538462, 'ROUGE-2': 0.0, 'ROUGE-L': 0.1730769230769231, 'BLEU': 0.01055529183622184}"
842,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.22598870056497178, 'ROUGE-2': 0.04571428571428572, 'ROUGE-L': 0.1807909604519774, 'BLEU': 0.015144016909668519}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.29268292682926833, 'ROUGE-2': 0.03703703703703704, 'ROUGE-L': 0.18292682926829268, 'BLEU': 0.013577332603917419}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.2923076923076924, 'ROUGE-2': 0.0625, 'ROUGE-L': 0.19999999999999998, 'BLEU': 0.021711933128969286}"
843,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.43269230769230776, 'ROUGE-2': 0.1262135922330097, 'ROUGE-L': 0.27884615384615385, 'BLEU': 0.038803037082207836}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.5333333333333334, 'ROUGE-2': 0.21761658031088085, 'ROUGE-L': 0.3487179487179487, 'BLEU': 0.04926769110071223}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.43209876543209885, 'ROUGE-2': 0.1125, 'ROUGE-L': 0.29629629629629634, 'BLEU': 0.0381114957543281}"
844,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.16184971098265896, 'ROUGE-2': 0.07017543859649122, 'ROUGE-L': 0.12716763005780346, 'BLEU': 0.011467736776928104}","{'Descriptiveness': 1.0, 'Coherence': 5.0, 'Completeness': 2.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.17333333333333334, 'ROUGE-2': 0.05405405405405405, 'ROUGE-L': 0.16, 'BLEU': 0.016741861287219086}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.19607843137254902, 'ROUGE-2': 0.04, 'ROUGE-L': 0.1764705882352941, 'BLEU': 0.014284476574871785}"
845,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.21390374331550804, 'ROUGE-2': 0.021621621621621623, 'ROUGE-L': 0.13903743315508021, 'BLEU': 0.008848969870012638}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.2597402597402597, 'ROUGE-2': 0.06578947368421054, 'ROUGE-L': 0.15584415584415584, 'BLEU': 0.013527553683582594}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.19999999999999998, 'ROUGE-2': 0.0, 'ROUGE-L': 0.13846153846153844, 'BLEU': 0.006992658007695583}"
846,"{'Descriptiveness': 4.0, 'Coherence': 3.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.30622009569377995, 'ROUGE-2': 0.04830917874396136, 'ROUGE-L': 0.21052631578947367, 'BLEU': 0.023991118140633753}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2871287128712871, 'ROUGE-2': 0.04, 'ROUGE-L': 0.18811881188118812, 'BLEU': 0.023352912200883685}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2923976608187134, 'ROUGE-2': 0.08284023668639054, 'ROUGE-L': 0.19883040935672514, 'BLEU': 0.033872998244728746}"
847,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.28225806451612906, 'ROUGE-2': 0.032520325203252036, 'ROUGE-L': 0.16935483870967744, 'BLEU': 0.019559977127158824}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.3529411764705882, 'ROUGE-2': 0.0639269406392694, 'ROUGE-L': 0.19004524886877827, 'BLEU': 0.018296009128089243}","{'Descriptiveness': 3.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.3473684210526316, 'ROUGE-2': 0.0425531914893617, 'ROUGE-L': 0.25263157894736843, 'BLEU': 0.01613899652732824}"
848,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.1744186046511628, 'ROUGE-2': 0.03529411764705882, 'ROUGE-L': 0.11627906976744186, 'BLEU': 0.008323341046599996}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.18055555555555555, 'ROUGE-2': 0.01408450704225352, 'ROUGE-L': 0.15277777777777776, 'BLEU': 0.0093583491639019}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.32098765432098764, 'ROUGE-2': 0.05063291139240506, 'ROUGE-L': 0.17283950617283952, 'BLEU': 0.0208905147848247}"
